sample_id,collector_id,miluska_id,date,year,river,location,r_mile,lat,long,live_dead,sex,stage,total,fork,weight_lbs,weight_g,cohort,first_age,second_age,final_age,scale_age,rps,rpsm,age_afs,skip_spawn,ovary_weight,egg_stage,age_id,comments,,,,,
1284,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,79,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1285,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,60,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1286,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,78,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1287,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,52,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1288,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,93,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1289,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,86,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1290,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,84,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1291,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,79,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1292,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,51,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1293,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,63,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1294,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,56,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1295,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,64,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1296,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,87,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1297,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,73,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1298,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,63,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1299,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,84,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1300,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,55,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1301,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,62,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1302,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,45,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1303,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,97,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1304,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,90,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1305,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,96,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1306,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,73,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1307,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,69,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1308,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,45,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1309,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,50,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1310,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,93,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1311,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,93,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1312,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,49,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1313,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,72,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1314,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,94,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1315,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,68,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1316,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,68,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1317,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,61,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1318,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,56,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1319,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,73,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1320,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,71,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1321,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,72,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1322,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,73,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1323,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,68,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1324,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,76,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1325,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,55,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1326,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,56,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1327,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,52,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1328,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,62,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1329,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,58,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1330,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,66,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1331,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,75,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1332,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,73,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1333,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,68,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1334,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,66,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1335,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,70,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1336,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,72,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1337,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,89,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1338,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,78,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1339,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,80,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1340,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,68,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1341,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,75,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1342,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,74,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1343,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,68,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1344,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,66,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1345,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,67,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1346,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,81,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1347,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,76,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1348,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,70,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1349,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,74,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1350,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,63,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1351,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,47,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1352,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,73,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1353,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,64,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1354,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,60,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1355,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,90,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1356,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,69,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1357,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,83,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1358,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,60,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1359,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,74,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1360,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,64,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1361,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,65,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1362,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,57,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1363,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,74,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1364,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,74,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1365,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,59,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1366,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,73,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1367,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,76,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1368,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,64,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1369,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,61,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1370,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,55,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1371,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,84,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1372,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,83,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1373,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,66,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1374,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,65,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1375,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,80,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1376,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,60,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1377,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,77,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1378,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,69,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1379,,,9/10/19,2019,Delaware River,Water Gap,210,,,live,unknown,,,78,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1380,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,80,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1381,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,75,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1382,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,63,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1383,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,68,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1384,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,68,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1385,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,74,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1386,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,53,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1387,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,49,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1388,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,77,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1389,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,65,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1390,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,75,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1391,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,80,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1392,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,63,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1393,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,74,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1394,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,75,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1395,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,72,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1396,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,73,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1397,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,71,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1398,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,70,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1399,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,81,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1400,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,80,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1401,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,83,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1402,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,74,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1403,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,85,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1404,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,72,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1405,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,78,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1406,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,67,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1407,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,64,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1408,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,77,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1409,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,79,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1410,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,81,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1411,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,68,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1412,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,78,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1413,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,68,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1414,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,78,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1415,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,76,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1416,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,73,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1417,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,64,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1418,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,67,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1419,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,75,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1420,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,90,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1421,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,79,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1422,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,59,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1423,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,65,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1424,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,64,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1425,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,63,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1426,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,59,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1427,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,51,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1428,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,81,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1429,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,74,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1430,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,78,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1431,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,92,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1432,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,83,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1433,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,73,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1434,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,75,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1435,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,78,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1436,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,62,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1437,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,64,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1438,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,68,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1439,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,64,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1440,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,64,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1441,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,66,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1442,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,56,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1443,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,8,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1444,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,68,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1445,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,79,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1446,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,78,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1447,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,64,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1448,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,76,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1449,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,91,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1450,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,50,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1451,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,76,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1452,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,64,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1453,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,73,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1454,,,9/11/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,66,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1455,,,9/12/19,2019,Delaware River,Firemans Launch,330,,,live,unknown,,,56,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1456,,,9/12/19,2019,Delaware River,Firemans Launch,330,,,live,unknown,,,72,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1457,,,9/13/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,31,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1458,,,9/13/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,37,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1459,,,9/13/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,38,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1460,,,9/13/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,79,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1461,,,9/13/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,34,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1462,,,9/13/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,28,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1463,,,9/13/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,85,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1464,,,9/13/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,83,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1465,,,9/13/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,40,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1466,,,9/13/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,42,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1467,,,9/13/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,70,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1468,,,9/13/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,34,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1469,,,9/13/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,79,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1470,,,9/13/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,42,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1471,,,9/13/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,68,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1472,,,9/13/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,80,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1473,,,9/13/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,88,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1474,,,9/13/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,84,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1475,,,9/13/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,66,,,2018,1,,1,,no,,,,,,,YOY,,,,,
